ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E07000004,55.0,55.0,60.0,78.0,84.0,73.0,97.0,129.0,152.0,89.0,91.0,70.0,65.0,-,-,-,Aylesbury Vale,11UB,E07000004
E07000200,40.0,20.0,35.0,43.0,46.0,42.0,29.0,70.0,57.0,34.0,36.0,29.0,29.0,-,-,-,Babergh,42UB,E07000200
E08000016,155.0,160.0,145.0,111.0,218.0,173.0,224.0,109.0,242.0,142.0,162.0,180.0,151.0,-,-,-,Barnsley,00CC,E08000016
E07000027,25.0,15.0,30.0,24.0,26.0,24.0,30.0,26.0,25.0,20.0,29.0,26.0,14.0,-,-,-,Barrow-in-Furness,16UC,E07000027
E07000066,125.0,105.0,75.0,119.0,125.0,81.0,113.0,150.0,130.0,125.0,122.0,77.0,140.0,-,-,-,Basildon,22UB,E07000066
E07000084,150.0,125.0,120.0,132.0,100.0,108.0,161.0,159.0,162.0,97.0,98.0,96.0,135.0,-,-,-,Basingstoke and Deane,24UB,E07000084
E07000171,35.0,35.0,35.0,61.0,60.0,57.0,45.0,76.0,60.0,38.0,44.0,40.0,30.0,-,-,-,Bassetlaw,37UC,E07000171
E06000055,,,,,,,,,,,,,,-,-,-,Bedford,09UD,E06000055
,,,,,,,,,,,,,,-,-,-,Berwick-upon-Tweed,35UC,
E08000025,1005.0,950.0,1155.0,1008.0,1021.0,944.0,1039.0,1133.0,1389.0,1162.0,1109.0,846.0,1031.0,-,-,-,Birmingham,00CN,E08000025
E07000129,20.0,10.0,20.0,17.0,23.0,25.0,20.0,15.0,29.0,16.0,23.0,22.0,14.0,-,-,-,Blaby,31UB,E07000129
,,,,,,,,,,,,,,-,-,-,Blyth Valley,35UD,
E07000033,30.0,35.0,30.0,30.0,34.0,46.0,39.0,43.0,57.0,36.0,36.0,39.0,38.0,-,-,-,Bolsover,17UC,E07000033
E08000001,230.0,195.0,160.0,178.0,204.0,180.0,198.0,203.0,247.0,188.0,232.0,283.0,361.0,-,-,-,Bolton,00BL,E08000001
E07000136,40.0,20.0,25.0,23.0,34.0,22.0,38.0,26.0,47.0,28.0,22.0,18.0,29.0,-,-,-,Boston,32UB,E07000136
E08000032,205.0,165.0,185.0,249.0,204.0,211.0,219.0,214.0,191.0,163.0,185.0,203.0,199.0,-,-,-,Bradford,00CX,E08000032
E07000067,40.0,50.0,70.0,65.0,58.0,62.0,82.0,79.0,83.0,45.0,58.0,46.0,61.0,-,-,-,Braintree,22UC,E07000067
E07000143,70.0,85.0,105.0,93.0,66.0,82.0,91.0,107.0,83.0,116.0,85.0,73.0,83.0,-,-,-,Breckland,33UB,E07000143
