ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E06000026,510.0,500.0,475.0,500.0,500.0,-,550.0,-,537.0,-,550.0,-,-,-,-,-,Plymouth UA,00HG,E06000026
E06000029,725.0,725.0,725.0,725.0,700.0,-,725.0,-,750.0,-,750.0,-,-,-,-,-,Poole UA,00HP,E06000029
E06000044,625.0,640.0,650.0,641.0,641.0,-,650.0,-,650.0,-,650.0,-,-,-,-,-,Portsmouth UA,00MR,E06000044
E06000038,750.0,750.0,750.0,775.0,795.0,-,800.0,-,825.0,-,825.0,-,-,-,-,-,Reading UA,00MC,E06000038
E09000026,875.0,900.0,900.0,900.0,900.0,-,932.0,-,925.0,-,925.0,-,-,-,-,-,Redbridge,00BC,E09000026
E06000003,500.0,495.0,495.0,495.0,495.0,-,500.0,-,495.0,-,495.0,-,-,-,-,-,Redcar and Cleveland UA,00EE,E06000003
E09000027,1150.0,1275.0,1250.0,1275.0,1400.0,-,1450.0,-,1500.0,-,1500.0,-,-,-,-,-,Richmond upon Thames,00BD,E09000027
E06000017,595.0,595.0,600.0,625.0,600.0,-,625.0,-,625.0,-,625.0,-,-,-,-,-,Rutland UA,00FP,E06000017
,,,,,,-,,-,,-,,-,-,-,-,-,Shropshire (pre-2009),39,
E06000051,525.0,525.0,525.0,550.0,550.0,-,550.0,-,530.0,-,550.0,-,-,-,-,-,Shropshire UA,00GG,E06000051
E06000039,750.0,750.0,750.0,750.0,780.0,-,775.0,-,775.0,-,775.0,-,-,-,-,-,Slough UA,00MD,E06000039
,565.0,565.0,575.0,575.0,575.0,-,575.0,-,595.0,-,595.0,-,-,-,-,-,Somerset,40,
E06000025,650.0,650.0,650.0,650.0,650.0,-,675.0,-,675.0,-,695.0,-,-,-,-,-,South Gloucestershire UA,00HD,E06000025
,465.0,475.0,475.0,475.0,475.0,-,475.0,-,475.0,-,475.0,-,-,-,-,-,South Yorkshire (Met County),2C,
E06000045,650.0,672.0,675.0,650.0,650.0,-,650.0,-,675.0,-,695.0,-,-,-,-,-,Southampton UA,00MS,E06000045
E06000033,638.0,650.0,650.0,650.0,625.0,-,650.0,-,650.0,-,650.0,-,-,-,-,-,Southend-on-Sea UA,00KF,E06000033
E09000028,1192.0,1213.0,1250.0,1250.0,1343.0,-,1350.0,-,1408.0,-,1408.0,-,-,-,-,-,Southwark,00BE,E09000028
,500.0,500.0,500.0,500.0,500.0,-,504.0,-,525.0,-,510.0,-,-,-,-,-,Staffordshire,,
E06000004,500.0,525.0,500.0,500.0,500.0,-,500.0,-,500.0,-,500.0,-,-,-,-,-,Stockton-on-Tees UA,00EF,E06000004
E06000021,420.0,400.0,400.0,420.0,417.0,-,420.0,-,425.0,-,425.0,-,-,-,-,-,Stoke-on-Trent UA,00GL,E06000021
,525.0,525.0,540.0,550.0,540.0,-,550.0,-,550.0,-,575.0,-,-,-,-,-,Suffolk,42,
,950.0,950.0,975.0,995.0,1000.0,-,995.0,-,995.0,-,1050.0,-,-,-,-,-,Surrey,43,
E09000029,825.0,850.0,880.0,900.0,900.0,-,925.0,-,900.0,-,950.0,-,-,-,-,-,Sutton,00BF,E09000029
E06000030,550.0,550.0,550.0,550.0,550.0,-,575.0,-,575.0,-,585.0,-,-,-,-,-,Swindon UA,00HX,E06000030
E06000020,525.0,525.0,525.0,525.0,525.0,-,545.0,-,530.0,-,525.0,-,-,-,-,-,Telford and Wrekin UA,00GF,E06000020
E06000034,700.0,700.0,700.0,700.0,710.0,-,725.0,-,725.0,-,750.0,-,-,-,-,-,Thurrock UA,00KG,E06000034
E06000027,550.0,550.0,550.0,554.0,550.0,-,575.0,-,575.0,-,575.0,-,-,-,-,-,Torbay UA,00HH,E06000027
E09000030,1300.0,1300.0,1322.0,1400.0,1517.0,-,1517.0,-,1400.0,-,1408.0,-,-,-,-,-,Tower Hamlets,00BG,E09000030
,475.0,470.0,460.0,475.0,475.0,-,475.0,-,475.0,-,495.0,-,-,-,-,-,Tyne and Wear (Met County),2D,
E09000031,900.0,900.0,900.0,900.0,931.0,-,975.0,-,1000.0,-,1000.0,-,-,-,-,-,Waltham Forest,00BH,E09000031
E09000032,1300.0,1325.0,1387.0,1473.0,1500.0,-,1500.0,-,1499.0,-,1515.0,-,-,-,-,-,Wandsworth,00BJ,E09000032
E06000007,525.0,525.0,525.0,525.0,525.0,-,540.0,-,535.0,-,525.0,-,-,-,-,-,Warrington UA,00EU,E06000007
,550.0,550.0,550.0,568.0,585.0,-,575.0,-,595.0,-,600.0,-,-,-,-,-,Warwickshire,44,
E06000037,750.0,750.0,750.0,750.0,750.0,-,775.0,-,750.0,-,795.0,-,-,-,-,-,West Berkshire UA,00MB,E06000037
,525.0,525.0,525.0,525.0,525.0,-,525.0,-,542.0,-,550.0,-,-,-,-,-,West Midlands (Met County),2E,
,725.0,725.0,710.0,725.0,725.0,-,750.0,-,750.0,-,775.0,-,-,-,-,-,West Sussex,45,
,495.0,495.0,495.0,495.0,495.0,-,495.0,-,485.0,-,495.0,-,-,-,-,-,West Yorkshire (Met County),2F,
E09000033,1950.0,1950.0,1950.0,1907.0,1950.0,-,1950.0,-,1950.0,-,2145.0,-,-,-,-,-,Westminster,00BK,E09000033
,,,,,,-,,-,,-,,-,-,-,-,-,Wiltshire (pre-2009),46,
E06000054,650.0,650.0,650.0,650.0,650.0,-,675.0,-,675.0,-,680.0,-,-,-,-,-,Wiltshire UA,00HY,E06000054
E06000040,1050.0,1050.0,995.0,1000.0,1095.0,-,1100.0,-,1100.0,-,1150.0,-,-,-,-,-,Windsor and Maidenhead UA,00ME,E06000040
E06000041,950.0,950.0,950.0,950.0,950.0,-,950.0,-,950.0,-,950.0,-,-,-,-,-,Wokingham UA,00MF,E06000041
,550.0,550.0,550.0,550.0,575.0,-,575.0,-,575.0,-,585.0,-,-,-,-,-,Worcestershire,,
E06000014,675.0,650.0,650.0,650.0,675.0,-,650.0,-,650.0,-,650.0,-,-,-,-,-,York UA,00FF,E06000014
E07000223,700.0,725.0,725.0,725.0,700.0,-,725.0,-,750.0,-,730.0,-,-,-,-,-,Adur,45UB,E07000223
E07000026,450.0,450.0,450.0,450.0,450.0,-,450.0,-,450.0,-,450.0,-,-,-,-,-,Allerdale,16UB,E07000026
,,,,,,-,,-,,-,,-,-,-,-,-,Alnwick,35UB,
E07000032,475.0,475.0,480.0,485.0,495.0,-,495.0,-,495.0,-,495.0,-,-,-,-,-,Amber Valley,17UB,E07000032
E07000224,675.0,675.0,675.0,675.0,650.0,-,675.0,-,700.0,-,695.0,-,-,-,-,-,Arun,45UC,E07000224
E07000170,450.0,450.0,450.0,450.0,450.0,-,450.0,-,450.0,-,450.0,-,-,-,-,-,Ashfield,37UB,E07000170
E07000105,675.0,675.0,675.0,675.0,675.0,-,678.0,-,695.0,-,700.0,-,-,-,-,-,Ashford,29UB,E07000105
E07000004,675.0,675.0,688.0,695.0,695.0,-,695.0,-,695.0,-,725.0,-,-,-,-,-,Aylesbury Vale,11UB,E07000004
E07000200,595.0,595.0,575.0,575.0,575.0,-,595.0,-,625.0,-,625.0,-,-,-,-,-,Babergh,42UB,E07000200
E08000016,400.0,400.0,400.0,412.0,412.0,-,425.0,-,420.0,-,425.0,-,-,-,-,-,Barnsley,00CC,E08000016
E07000027,425.0,425.0,430.0,430.0,430.0,-,433.0,-,433.0,-,435.0,-,-,-,-,-,Barrow-in-Furness,16UC,E07000027
E07000066,750.0,725.0,750.0,750.0,750.0,-,775.0,-,750.0,-,750.0,-,-,-,-,-,Basildon,22UB,E07000066
E07000084,750.0,750.0,775.0,775.0,775.0,-,775.0,-,775.0,-,800.0,-,-,-,-,-,Basingstoke and Deane,24UB,E07000084
E07000171,450.0,450.0,450.0,450.0,475.0,-,475.0,-,475.0,-,475.0,-,-,-,-,-,Bassetlaw,37UC,E07000171
E06000055,,,,,,-,,-,,-,,-,-,-,-,-,Bedford,09UD,E06000055
,,,,,,-,,-,,-,,-,-,-,-,-,Berwick-upon-Tweed,35UC,
E08000025,550.0,550.0,545.0,528.0,525.0,-,550.0,-,550.0,-,575.0,-,-,-,-,-,Birmingham,00CN,E08000025
E07000129,575.0,588.0,595.0,595.0,595.0,-,595.0,-,575.0,-,595.0,-,-,-,-,-,Blaby,31UB,E07000129
,,,,,,-,,-,,-,,-,-,-,-,-,Blyth Valley,35UD,
E07000033,450.0,450.0,450.0,450.0,450.0,-,450.0,-,450.0,-,450.0,-,-,-,-,-,Bolsover,17UC,E07000033
E08000001,450.0,450.0,450.0,450.0,450.0,-,450.0,-,450.0,-,450.0,-,-,-,-,-,Bolton,00BL,E08000001
E07000136,510.0,515.0,520.0,525.0,538.0,-,550.0,-,550.0,-,570.0,-,-,-,-,-,Boston,32UB,E07000136
E08000032,450.0,450.0,450.0,450.0,450.0,-,450.0,-,450.0,-,450.0,-,-,-,-,-,Bradford,00CX,E08000032
E07000067,625.0,650.0,650.0,650.0,650.0,-,670.0,-,675.0,-,675.0,-,-,-,-,-,Braintree,22UC,E07000067
E07000143,560.0,575.0,575.0,575.0,575.0,-,575.0,-,575.0,-,595.0,-,-,-,-,-,Breckland,33UB,E07000143
E07000068,850.0,850.0,850.0,875.0,873.0,-,900.0,-,900.0,-,925.0,-,-,-,-,-,Brentwood,22UD,E07000068
,,,,,,-,,-,,-,,-,-,-,-,-,Bridgnorth,39UB,
E07000144,575.0,575.0,575.0,575.0,583.0,-,595.0,-,595.0,-,595.0,-,-,-,-,-,Broadland,33UC,E07000144
E07000234,595.0,625.0,595.0,595.0,595.0,-,613.0,-,625.0,-,625.0,-,-,-,-,-,Bromsgrove,47UB,E07000234
E07000095,795.0,800.0,800.0,797.0,795.0,-,800.0,-,825.0,-,825.0,-,-,-,-,-,Broxbourne,26UB,E07000095
E07000172,523.0,500.0,525.0,525.0,520.0,-,525.0,-,525.0,-,525.0,-,-,-,-,-,Broxtowe,37UD,E07000172
E07000117,390.0,395.0,395.0,395.0,395.0,-,400.0,-,395.0,-,395.0,-,-,-,-,-,Burnley,30UD,E07000117
E08000002,497.0,495.0,495.0,495.0,500.0,-,500.0,-,495.0,-,495.0,-,-,-,-,-,Bury,00BM,E08000002
E08000033,475.0,475.0,475.0,475.0,475.0,-,475.0,-,475.0,-,475.0,-,-,-,-,-,Calderdale,00CY,E08000033
E07000008,850.0,875.0,878.0,895.0,895.0,-,860.0,-,850.0,-,875.0,-,-,-,-,-,Cambridge,12UB,E07000008
E07000192,495.0,495.0,495.0,495.0,495.0,-,500.0,-,500.0,-,498.0,-,-,-,-,-,Cannock Chase,41UB,E07000192
E07000106,700.0,725.0,750.0,750.0,758.0,-,750.0,-,750.0,-,795.0,-,-,-,-,-,Canterbury,29UC,E07000106
,,,,,,-,,-,,-,,-,-,-,-,-,Caradon,15UB,
E07000028,450.0,450.0,450.0,450.0,450.0,-,440.0,-,450.0,-,450.0,-,-,-,-,-,Carlisle,16UD,E07000028
,,,,,,-,,-,,-,,-,-,-,-,-,Carrick,15UC,
,,,,,,-,,-,,-,,-,-,-,-,-,Castle Morpeth,35UE,
E07000069,753.0,775.0,775.0,775.0,775.0,-,775.0,-,750.0,-,750.0,-,-,-,-,-,Castle Point,22UE,E07000069
E07000130,497.0,495.0,495.0,495.0,495.0,-,495.0,-,495.0,-,495.0,-,-,-,-,-,Charnwood,31UC,E07000130
E07000070,750.0,750.0,750.0,750.0,745.0,-,720.0,-,725.0,-,795.0,-,-,-,-,-,Chelmsford,22UF,E07000070
E07000078,608.0,610.0,625.0,625.0,625.0,-,650.0,-,645.0,-,640.0,-,-,-,-,-,Cheltenham,23UB,E07000078
E07000177,700.0,695.0,700.0,725.0,725.0,-,750.0,-,753.0,-,775.0,-,-,-,-,-,Cherwell,38UB,E07000177
,,,,,,-,,-,,-,,-,-,-,-,-,Chester,13UB,
,,,,,,-,,-,,-,,-,-,-,-,-,Chester-le-Street,20UB,
E07000034,460.0,473.0,450.0,450.0,450.0,-,450.0,-,465.0,-,465.0,-,-,-,-,-,Chesterfield,17UD,E07000034
E07000225,775.0,775.0,758.0,750.0,775.0,-,800.0,-,800.0,-,825.0,-,-,-,-,-,Chichester,45UD,E07000225
E07000005,925.0,895.0,895.0,900.0,978.0,-,975.0,-,990.0,-,985.0,-,-,-,-,-,Chiltern,11UC,E07000005
E07000118,525.0,525.0,500.0,525.0,525.0,-,550.0,-,525.0,-,525.0,-,-,-,-,-,Chorley,30UE,E07000118
E07000048,725.0,725.0,725.0,750.0,750.0,-,750.0,-,750.0,-,795.0,-,-,-,-,-,Christchurch,19UC,E07000048
E07000071,625.0,635.0,628.0,630.0,625.0,-,625.0,-,625.0,-,650.0,-,-,-,-,-,Colchester,22UG,E07000071
,,,,,,-,,-,,-,,-,-,-,-,-,Congleton,13UC,
E07000029,435.0,450.0,450.0,450.0,450.0,-,450.0,-,450.0,-,450.0,-,-,-,-,-,Copeland,16UE,E07000029
E07000150,500.0,495.0,500.0,500.0,500.0,-,515.0,-,525.0,-,525.0,-,-,-,-,-,Corby,34UB,E07000150
E07000079,720.0,725.0,725.0,750.0,750.0,-,750.0,-,775.0,-,790.0,-,-,-,-,-,Cotswold,23UC,E07000079
E08000026,500.0,500.0,500.0,510.0,525.0,-,525.0,-,530.0,-,525.0,-,-,-,-,-,Coventry,00CQ,E08000026
E07000163,525.0,525.0,525.0,525.0,525.0,-,525.0,-,525.0,-,525.0,-,-,-,-,-,Craven,36UB,E07000163
E07000226,775.0,795.0,795.0,795.0,825.0,-,825.0,-,850.0,-,875.0,-,-,-,-,-,Crawley,45UE,E07000226
,,,,,,-,,-,,-,,-,-,-,-,-,Crewe and Nantwich,13UD,
E07000096,750.0,735.0,750.0,775.0,850.0,-,850.0,-,825.0,-,825.0,-,-,-,-,-,Dacorum,26UC,E07000096
E07000107,685.0,650.0,650.0,700.0,700.0,-,725.0,-,725.0,-,725.0,-,-,-,-,-,Dartford,29UD,E07000107
E07000151,550.0,550.0,563.0,575.0,580.0,-,575.0,-,595.0,-,595.0,-,-,-,-,-,Daventry,34UC,E07000151
E07000035,550.0,550.0,550.0,550.0,595.0,-,575.0,-,595.0,-,595.0,-,-,-,-,-,Derbyshire Dales,17UF,E07000035
,,,,,,-,,-,,-,,-,-,-,-,-,Derwentside,20UD,
E08000017,450.0,450.0,460.0,450.0,475.0,-,475.0,-,475.0,-,475.0,-,-,-,-,-,Doncaster,00CE,E08000017
E07000108,510.0,535.0,525.0,505.0,550.0,-,510.0,-,495.0,-,550.0,-,-,-,-,-,Dover,29UE,E07000108
E08000027,495.0,495.0,500.0,500.0,500.0,-,500.0,-,525.0,-,525.0,-,-,-,-,-,Dudley,00CR,E08000027
