ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E06000012,106250.0,115000.0,110000.0,109475.0,105500.0,107450.0,-,-,-,-,-,-,-,-,-,-,North East Lincolnshire UA,00FC,E06000012
E06000013,110000.0,119000.0,115000.0,114250.0,105500.0,115800.0,-,-,-,-,-,-,-,-,-,-,North Lincolnshire UA,00FD,E06000013
E06000024,180000.0,180000.0,192000.0,185000.0,188500.0,192500.0,-,-,-,-,-,-,-,-,-,-,North Somerset UA,00HC,E06000024
,170000.0,178000.0,185000.0,175000.0,170000.0,175000.0,-,-,-,-,-,-,-,-,-,-,North Yorkshire,36,
,145000.0,151000.0,153000.0,152500.0,149000.0,153000.0,-,-,-,-,-,-,-,-,-,-,Northamptonshire,34,
,,,,,,,-,-,-,-,-,-,-,-,-,-,Northumberland (pre-2009),35,
E06000057,130000.0,136498.0,144000.0,136421.0,127000.0,135000.0,-,-,-,-,-,-,-,-,-,-,Northumberland UA,00EM,E06000057
E06000018,97500.0,98000.0,97750.0,102000.0,95000.0,97500.0,-,-,-,-,-,-,-,-,-,-,Nottingham UA,00FY,E06000018
,129250.0,129995.0,135000.0,131500.0,128500.0,135000.0,-,-,-,-,-,-,-,-,-,-,Nottinghamshire,,
,237000.0,250000.0,250000.0,250000.0,247500.0,249995.0,-,-,-,-,-,-,-,-,-,-,Oxfordshire,38,
E06000031,130000.0,125000.0,138000.0,136625.0,136625.0,135000.0,-,-,-,-,-,-,-,-,-,-,Peterborough UA,00JA,E06000031
E06000026,142500.0,147500.0,142750.0,142500.0,142250.0,148000.0,-,-,-,-,-,-,-,-,-,-,Plymouth UA,00HG,E06000026
E06000029,210000.0,225000.0,210000.0,220000.0,210000.0,218000.0,-,-,-,-,-,-,-,-,-,-,Poole UA,00HP,E06000029
E06000044,147500.0,148000.0,152000.0,155000.0,146000.0,150000.0,-,-,-,-,-,-,-,-,-,-,Portsmouth UA,00MR,E06000044
E06000038,196500.0,199498.0,204975.0,199950.0,195000.0,198000.0,-,-,-,-,-,-,-,-,-,-,Reading UA,00MC,E06000038
E09000026,250000.0,275000.0,269500.0,268500.0,260000.0,268750.0,-,-,-,-,-,-,-,-,-,-,Redbridge,00BC,E09000026
E06000003,112000.0,120000.0,115000.0,114725.0,112000.0,116000.0,-,-,-,-,-,-,-,-,-,-,Redcar and Cleveland UA,00EE,E06000003
E09000027,411000.0,425000.0,445000.0,430500.0,448500.0,475000.0,-,-,-,-,-,-,-,-,-,-,Richmond upon Thames,00BD,E09000027
E06000017,194000.0,228500.0,205000.0,210000.0,211000.0,199995.0,-,-,-,-,-,-,-,-,-,-,Rutland UA,00FP,E06000017
,,,,,,,-,-,-,-,-,-,-,-,-,-,Shropshire (pre-2009),39,
E06000051,164500.0,160750.0,175000.0,172000.0,170000.0,169750.0,-,-,-,-,-,-,-,-,-,-,Shropshire UA,00GG,E06000051
E06000039,190000.0,190000.0,205000.0,210000.0,201750.0,206000.0,-,-,-,-,-,-,-,-,-,-,Slough UA,00MD,E06000039
,168000.0,180000.0,177500.0,179950.0,172000.0,173570.0,-,-,-,-,-,-,-,-,-,-,Somerset,40,
E06000025,180500.0,187500.0,185000.0,187000.0,183000.0,185000.0,-,-,-,-,-,-,-,-,-,-,South Gloucestershire UA,00HD,E06000025
,113000.0,116000.0,124000.0,118000.0,112000.0,117500.0,-,-,-,-,-,-,-,-,-,-,South Yorkshire (Met County),2C,
E06000045,160000.0,155000.0,163500.0,159975.0,154500.0,161000.0,-,-,-,-,-,-,-,-,-,-,Southampton UA,00MS,E06000045
E06000033,184000.0,185000.0,180500.0,187250.0,185000.0,180000.0,-,-,-,-,-,-,-,-,-,-,Southend-on-Sea UA,00KF,E06000033
E09000028,312000.0,340000.0,345000.0,342500.0,305000.0,365000.0,-,-,-,-,-,-,-,-,-,-,Southwark,00BE,E09000028
,141000.0,142000.0,150000.0,147000.0,143250.0,143500.0,-,-,-,-,-,-,-,-,-,-,Staffordshire,,
E06000004,120500.0,129995.0,129000.0,125000.0,124950.0,133850.0,-,-,-,-,-,-,-,-,-,-,Stockton-on-Tees UA,00EF,E06000004
E06000021,87250.0,85475.0,90000.0,89000.0,86498.0,88000.0,-,-,-,-,-,-,-,-,-,-,Stoke-on-Trent UA,00GL,E06000021
,161750.0,169000.0,172000.0,168000.0,165000.0,167000.0,-,-,-,-,-,-,-,-,-,-,Suffolk,42,
,272000.0,312000.0,318000.0,301000.0,300000.0,320000.0,-,-,-,-,-,-,-,-,-,-,Surrey,43,
E09000029,230000.0,240000.0,247000.0,247000.0,245000.0,250000.0,-,-,-,-,-,-,-,-,-,-,Sutton,00BF,E09000029
E06000030,145000.0,155000.0,148500.0,151000.0,155000.0,152500.0,-,-,-,-,-,-,-,-,-,-,Swindon UA,00HX,E06000030
E06000020,132000.0,149000.0,137069.0,135000.0,141000.0,141000.0,-,-,-,-,-,-,-,-,-,-,Telford and Wrekin UA,00GF,E06000020
E06000034,170000.0,160000.0,168000.0,171250.0,165000.0,168000.0,-,-,-,-,-,-,-,-,-,-,Thurrock UA,00KG,E06000034
