ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E09000031,235219.0,266979.0,255576.0,252140.0,257809.0,269234.0,-,-,-,-,-,-,-,-,-,-,Waltham Forest,00BH,E09000031
E09000032,510322.0,523429.0,569502.0,528940.0,525530.0,568319.0,-,-,-,-,-,-,-,-,-,-,Wandsworth,00BJ,E09000032
E06000007,178958.0,176962.0,186694.0,173065.0,174688.0,185538.0,-,-,-,-,-,-,-,-,-,-,Warrington UA,00EU,E06000007
,214647.0,224185.0,221669.0,215862.0,216436.0,219861.0,-,-,-,-,-,-,-,-,-,-,Warwickshire,44,
E06000037,281308.0,295977.0,313230.0,325991.0,308662.0,295432.0,-,-,-,-,-,-,-,-,-,-,West Berkshire UA,00MB,E06000037
,149989.0,150614.0,156399.0,157428.0,154869.0,156166.0,-,-,-,-,-,-,-,-,-,-,West Midlands (Met County),2E,
,252984.0,270994.0,285828.0,273743.0,272653.0,273327.0,-,-,-,-,-,-,-,-,-,-,West Sussex,45,
,145842.0,149906.0,154484.0,152586.0,144709.0,154825.0,-,-,-,-,-,-,-,-,-,-,West Yorkshire (Met County),2F,
E09000033,905645.0,1152681.0,1062566.0,1299023.0,1256068.0,1387151.0,-,-,-,-,-,-,-,-,-,-,Westminster,00BK,E09000033
,,,,,,,-,-,-,-,-,-,-,-,-,-,Wiltshire (pre-2009),46,
E06000054,228454.0,236306.0,252529.0,238601.0,232293.0,242697.0,-,-,-,-,-,-,-,-,-,-,Wiltshire UA,00HY,E06000054
E06000040,417093.0,472229.0,430839.0,435826.0,444414.0,444132.0,-,-,-,-,-,-,-,-,-,-,Windsor and Maidenhead UA,00ME,E06000040
E06000041,300943.0,332853.0,323034.0,333408.0,312137.0,311674.0,-,-,-,-,-,-,-,-,-,-,Wokingham UA,00MF,E06000041
,197655.0,199573.0,214938.0,205236.0,199883.0,196081.0,-,-,-,-,-,-,-,-,-,-,Worcestershire,,
E06000014,201641.0,213030.0,215521.0,204963.0,201155.0,214847.0,-,-,-,-,-,-,-,-,-,-,York UA,00FF,E06000014
E07000223,221268.0,229979.0,234040.0,238325.0,243147.0,220015.0,-,-,-,-,-,-,-,-,-,-,Adur,45UB,E07000223
E07000026,165137.0,157659.0,152620.0,164957.0,158248.0,157332.0,-,-,-,-,-,-,-,-,-,-,Allerdale,16UB,E07000026
,,,,,,,-,-,-,-,-,-,-,-,-,-,Alnwick,35UB,
E07000032,152227.0,154763.0,164355.0,163796.0,143349.0,151272.0,-,-,-,-,-,-,-,-,-,-,Amber Valley,17UB,E07000032
E07000224,232815.0,234241.0,264171.0,241588.0,231933.0,240393.0,-,-,-,-,-,-,-,-,-,-,Arun,45UC,E07000224
E07000170,115710.0,122230.0,122254.0,121247.0,120302.0,115765.0,-,-,-,-,-,-,-,-,-,-,Ashfield,37UB,E07000170
E07000105,211443.0,217351.0,256758.0,229506.0,247182.0,223134.0,-,-,-,-,-,-,-,-,-,-,Ashford,29UB,E07000105
